,Prediction,Actual
9128,600000.0,625000.0
13856,219000.0,235000.0
14446,659000.0,589000.0
16885,757500.0,710000.0
20008,660000.0,645000.0
3463,817500.0,1078000.0
11143,269000.0,295000.0
19383,1160000.0,1080000.0
4388,600000.0,355000.0
9668,441500.0,500000.0
8365,624000.0,749950.0
17725,265000.0,255000.0
21014,410000.0,405000.0
10456,278000.0,327000.0
12574,275000.0,209950.0
10953,534000.0,665000.0
21260,342000.0,255000.0
18855,565000.0,565000.0
4034,344950.0,300000.0
14942,378000.0,358800.0
538,640000.0,530000.0
8058,572000.0,450000.0
14611,489000.0,475000.0
5746,745000.0,825000.0
9530,390000.0,541500.0
16768,858000.0,830000.0
6760,569500.0,473975.0
11505,449950.0,398750.0
6325,289200.0,435000.0
9881,341500.0,359999.0
10475,570000.0,502000.0
21297,1928000.0,1750000.0
2687,293000.0,305000.0
4230,540000.0,593500.0
19258,245000.0,193000.0
21280,424950.0,450000.0
17581,734500.0,809950.0
14771,627000.0,600000.0
14321,170000.0,248000.0
6602,615000.0,580000.0
1443,449000.0,515000.0
16813,325000.0,325000.0
11060,199000.0,256000.0
3246,580000.0,600000.0
20489,289950.0,306000.0
15955,314950.0,305000.0
290,750000.0,630000.0
20586,779950.0,739000.0
12235,375000.0,160000.0
19608,655000.0,672500.0
18566,455000.0,462000.0
3077,1300000.0,1130000.0
3589,805000.0,850000.0
9572,880000.0,760500.0
10132,732350.0,685000.0
1635,228000.0,284950.0
20632,290256.0,334888.0
20038,372500.0,347500.0
20659,550000.0,533500.0
20591,592000.0,641000.0
14895,182500.0,299500.0
9625,339500.0,229950.0
21241,607500.0,598500.0
2136,200000.0,245990.0
14972,500000.0,525000.0
16121,325000.0,664000.0
3485,690000.0,749950.0
8187,507000.0,508000.0
5332,198000.0,179000.0
8063,329950.0,259950.0
12378,370000.0,377500.0
14731,147000.0,235000.0
8182,385100.0,375000.0
6550,800866.0,1035000.0
5550,300000.0,489950.0
10864,455000.0,525000.0
15671,323000.0,380000.0
4591,1565000.0,1405000.0
17643,665000.0,550000.0
8760,628000.0,603500.0
14168,535000.0,396500.0
19596,928950.0,719000.0
11784,235000.0,254000.0
21076,269950.0,272000.0
10411,260000.0,226500.0
4347,385000.0,167500.0
433,300000.0,438000.0
3505,725000.0,548500.0
8685,1068000.0,1175000.0
4293,716528.0,496752.0
12524,510000.0,800000.0
2150,315000.0,345000.0
6914,725000.0,736500.0
6714,367999.0,311000.0
5970,415000.0,499500.0
19590,649000.0,645000.0
8957,355000.0,349950.0
17038,330000.0,450000.0
16604,295000.0,277500.0
16015,208000.0,205000.0
1192,713000.0,510000.0
7293,330000.0,340000.0
6919,835000.0,648000.0
18116,399500.0,445000.0
4156,310000.0,300000.0
14862,1400000.0,1640000.0
15621,725000.0,525000.0
12864,190000.0,310000.0
13825,847000.0,834000.0
20011,1485000.0,1312000.0
15446,292500.0,435000.0
14969,440000.0,348500.0
19547,740000.0,495000.0
19068,335000.0,306000.0
17669,374000.0,330000.0
13430,565000.0,635000.0
4336,169950.0,160134.0
3912,400000.0,480000.0
16083,309950.0,260000.0
7294,550000.0,560000.0
12029,390000.0,229000.0
9495,393000.0,449500.0
7883,660000.0,750000.0
21145,1550000.0,1350000.0
7330,392500.0,350000.0
13888,1443920.0,1400000.0
20088,804995.0,834995.0
16022,747500.0,532500.0
6529,451101.0,480000.0
14965,241000.0,194000.0
12586,225000.0,252000.0
15080,398000.0,390000.0
13165,368000.0,415000.0
7547,525000.0,518000.0
1599,430000.0,425000.0
6024,1085000.0,1100000.0
19160,266000.0,242000.0
9198,215000.0,200000.0
4641,425000.0,570000.0
12343,407000.0,397500.0
3248,735000.0,660000.0
9963,269950.0,252000.0
20280,767450.0,798800.0
8260,280000.0,239950.0
7658,440000.0,151600.0
17468,300000.0,280000.0
8200,435000.0,224000.0
6356,300000.0,279000.0
14177,399900.0,397000.0
8805,460000.0,455000.0
16537,270000.0,305000.0
3843,429900.0,387000.0
18986,565000.0,650000.0
8178,1490000.0,1320000.0
14886,431000.0,562500.0
5306,875000.0,767500.0
18770,319000.0,291000.0
4472,419900.0,413107.0
17031,630000.0,640000.0
15405,291750.0,295000.0
16161,295000.0,330000.0
12051,555000.0,552775.0
4696,650000.0,545000.0
12495,408000.0,291000.0
351,323000.0,375000.0
21118,769995.0,831548.0
7298,925500.0,849000.0
17486,313000.0,540000.0
776,288000.0,320000.0
18490,393000.0,280000.0
11057,559500.0,535000.0
11008,284000.0,289950.0
15976,2546000.0,1925000.0
6504,205000.0,234000.0
2152,335000.0,346300.0
19081,285000.0,260000.0
5081,285000.0,310000.0
18867,620000.0,512000.0
9978,385100.0,390000.0
13297,430000.0,360000.0
1456,189650.0,260000.0
2516,585000.0,490000.0
119,625000.0,660000.0
18837,230000.0,353250.0
7348,475000.0,425000.0
1713,300000.0,200000.0
10806,175000.0,241000.0
9808,730000.0,679000.0
19421,192000.0,263000.0
11339,975000.0,935000.0
13369,300000.0,200000.0
720,202200.0,210000.0
54,875000.0,920000.0
19266,628000.0,580000.0
3609,205000.0,206000.0
10001,390000.0,475000.0
14182,699950.0,577000.0
12762,255000.0,299000.0
9532,250000.0,215000.0
16759,549000.0,635000.0
20435,775000.0,799990.0
4265,320000.0,340000.0
4049,265000.0,220000.0
12319,705000.0,595000.0
8499,285000.0,270000.0
19673,679950.0,659950.0
3570,382880.0,270000.0
2519,571000.0,552500.0
5048,272750.0,240000.0
516,114975.0,190000.0
2325,374950.0,459000.0
4579,222000.0,407500.0
3689,850000.0,1240000.0
4097,784000.0,740000.0
4291,383150.0,289500.0
5388,562200.0,560000.0
6195,800000.0,1050000.0
7691,439000.0,472000.0
6887,680000.0,650000.0
14707,592500.0,552500.0
12154,230000.0,255000.0
11958,546000.0,617000.0
4990,335900.0,324950.0
19993,700000.0,865000.0
16614,810000.0,829000.0
19310,485000.0,885000.0
8421,1063000.0,945000.0
13609,380000.0,322500.0
8692,275000.0,270500.0
18027,920000.0,770000.0
4153,320000.0,585000.0
13351,1085000.0,1170000.0
16094,323800.0,323400.0
194,295000.0,256883.0
9249,258000.0,218000.0
3778,695000.0,799000.0
3711,241000.0,222000.0
1880,660000.0,755000.0
14982,325000.0,430000.0
15110,385000.0,465000.0
16606,648752.0,890000.0
14511,321000.0,335000.0
15099,423700.0,615000.0
4345,839704.0,717550.0
7499,487000.0,578000.0
20996,699800.0,734990.0
12030,749000.0,575000.0
5464,673000.0,532500.0
17108,369900.0,280000.0
16693,430000.0,379000.0
15823,422000.0,317000.0
311,1465000.0,2384000.0
16041,720000.0,590000.0
3286,424000.0,428000.0
9717,269950.0,240000.0
20346,459000.0,425000.0
7665,396500.0,499000.0
6660,250000.0,286000.0
19529,579000.0,425000.0
20795,525000.0,525000.0
2725,838300.0,722500.0
19007,424950.0,430000.0
1475,437500.0,532000.0
17944,205000.0,176000.0
16634,467000.0,425000.0
10462,340000.0,370000.0
11071,430000.0,463000.0
14179,670000.0,848000.0
17861,870000.0,980000.0
17046,406000.0,305000.0
11733,345000.0,355000.0
20209,427005.0,437000.0
12544,924000.0,1272500.0
10388,437000.0,400000.0
5474,470101.0,515000.0
2545,555000.0,530000.0
18246,2500000.0,2630000.0
7277,400000.0,445500.0
6270,328950.0,250000.0
18763,390000.0,365000.0
5168,970000.0,768500.0
826,750000.0,662500.0
960,442573.0,440000.0
2533,585000.0,646000.0
2267,230000.0,225000.0
21177,685000.0,667000.0
14557,245000.0,230000.0
17599,465000.0,380000.0
18766,197000.0,254999.0
11961,710000.0,697000.0
8939,628000.0,603500.0
10978,800000.0,1662000.0
15776,690000.0,587000.0
6545,500000.0,425000.0
7337,276900.0,300000.0
5459,270000.0,345000.0
18825,534000.0,510000.0
2851,625000.0,600000.0
2859,271950.0,525000.0
9201,780000.0,780000.0
5945,395000.0,519000.0
10231,632000.0,714000.0
21071,615000.0,510000.0
16471,350000.0,338500.0
7955,517534.0,275000.0
19084,734000.0,680000.0
9535,299950.0,240000.0
898,305000.0,314950.0
18256,160000.0,265000.0
2084,534000.0,643000.0
4671,195000.0,336000.0
11073,775000.0,1070000.0
7551,440000.0,560000.0
13593,222500.0,180000.0
20923,410000.0,447000.0
17118,548500.0,423000.0
11183,545000.0,500000.0
20531,300000.0,305000.0
13194,556000.0,667000.0
17539,515000.0,500000.0
4914,395000.0,452000.0
5345,570000.0,600000.0
21055,400000.0,452000.0
19367,446500.0,590000.0
15575,855000.0,890900.0
4073,500000.0,685000.0
20259,305000.0,352500.0
4609,329950.0,280000.0
7922,526000.0,432000.0
2848,344000.0,293000.0
218,344000.0,467000.0
9687,809950.0,831000.0
12430,190500.0,375000.0
11006,288000.0,305000.0
13925,598555.0,563500.0
9282,499950.0,490000.0
8109,685000.0,698000.0
3208,329000.0,252000.0
11436,475000.0,460000.0
828,247500.0,324500.0
8654,224500.0,237500.0
5662,1595000.0,798000.0
14018,700000.0,690000.0
12017,525000.0,555000.0
1815,445000.0,389950.0
12406,565000.0,535500.0
18310,570000.0,539000.0
8603,453000.0,450000.0
17531,530000.0,389900.0
12767,465000.0,560000.0
11119,385000.0,435000.0
4688,595000.0,630000.0
12570,540000.0,705000.0
1788,1070000.0,1135000.0
15548,2880500.0,1637500.0
3571,442000.0,488250.0
19289,334900.0,387000.0
3000,335000.0,367000.0
1710,465000.0,368000.0
4424,415000.0,507000.0
20800,541000.0,705000.0
9416,685000.0,808000.0
21197,270000.0,325000.0
6463,875000.0,775000.0
19857,830000.0,918000.0
18705,270000.0,245000.0
9565,548000.0,554990.0
4447,671300.0,702000.0
10210,365000.0,338000.0
19600,580000.0,580000.0
6473,284000.0,254000.0
696,175000.0,195000.0
520,672000.0,727500.0
5787,770000.0,789900.0
5503,345000.0,355000.0
10004,304000.0,383610.0
18332,715000.0,808000.0
1393,575000.0,439000.0
962,550000.0,532500.0
3165,712000.0,555000.0
13152,936000.0,964000.0
10927,270000.0,315000.0
20963,405000.0,310000.0
9397,431000.0,423500.0
20075,490000.0,453000.0
9246,500000.0,551000.0
327,1475000.0,880000.0
10054,545000.0,800000.0
10726,353000.0,318000.0
10371,305000.0,290000.0
17112,1080000.0,545000.0
11015,689000.0,545000.0
18970,302000.0,276000.0
2332,363000.0,350000.0
10788,541000.0,656000.0
6407,998000.0,998160.0
8626,388000.0,410000.0
6045,374950.0,533000.0
4450,2300000.0,2000000.0
17855,450000.0,477500.0
14584,525000.0,515000.0
19388,390000.0,400000.0
14550,234550.0,295000.0
21027,414500.0,461100.0
4110,290000.0,290000.0
9897,807100.0,730000.0
3509,475000.0,430000.0
16068,257500.0,315000.0
14218,325000.0,321500.0
12730,1180000.0,799950.0
17605,785000.0,535000.0
5217,775000.0,690000.0
9901,334950.0,330000.0
7713,335000.0,276000.0
20627,525000.0,536000.0
101,390000.0,699950.0
1510,402000.0,405000.0
7712,779000.0,620000.0
14505,370000.0,532500.0
18672,321000.0,295000.0
9854,657000.0,893880.0
10277,575000.0,590000.0
12099,440000.0,545000.0
14825,257500.0,260000.0
18374,305000.0,287000.0
12140,260000.0,225000.0
6835,241000.0,235000.0
3585,585000.0,563000.0
12188,901000.0,1712750.0
11557,805000.0,530000.0
6409,537000.0,595000.0
12037,390000.0,460000.0
10714,402000.0,429000.0
7708,812000.0,920000.0
15630,625000.0,265000.0
17722,265000.0,360000.0
6328,472000.0,555000.0
15465,389000.0,300000.0
10865,1675000.0,1650000.0
3974,820000.0,770000.0
6603,370000.0,442500.0
2893,215000.0,372000.0
6491,562000.0,557500.0
2767,270000.0,280000.0
13528,355000.0,440000.0
14104,515000.0,850000.0
13322,424000.0,536000.0
5857,647500.0,416500.0
12527,496600.0,520000.0
21087,379000.0,495000.0
17757,1198000.0,1190000.0
8818,825000.0,815241.0
4143,700000.0,790000.0
6309,180500.0,317500.0
313,327000.0,305000.0
13259,980000.0,810000.0
11552,446450.0,415885.0
2199,515000.0,564500.0
16815,513000.0,485000.0
3268,580000.0,555000.0
251,280000.0,415000.0
8239,460000.0,623000.0
7976,755000.0,515000.0
18550,1099500.0,1165000.0
19853,577450.0,566950.0
8688,666000.0,520000.0
17807,408000.0,450000.0
20725,435000.0,410000.0
12266,520000.0,549900.0
2250,622000.0,403500.0
3635,1029900.0,1288000.0
20086,275000.0,221000.0
19791,464950.0,445000.0
9498,249950.0,244000.0
738,500000.0,395000.0
8188,237950.0,228950.0
13512,1500000.0,1640000.0
5800,576925.0,565000.0
7431,845000.0,765000.0
19786,935000.0,840000.0
13687,242550.0,325000.0
7724,700000.0,660000.0
7524,268643.0,299000.0
17746,407000.0,400000.0
10809,522000.0,538000.0
10330,751000.0,630000.0
16857,500000.0,409000.0
2579,320000.0,343000.0
12918,405000.0,300000.0
14359,342400.0,272925.0
1611,425000.0,169317.0
20975,267500.0,265050.0
13785,635000.0,700000.0
13302,635000.0,697000.0
19322,795000.0,840000.0
14548,202000.0,168500.0
5226,592500.0,605000.0
12083,110000.0,225000.0
17629,284000.0,296500.0
12331,625000.0,610000.0
12252,362500.0,367950.0
199,199000.0,210000.0
13836,560000.0,485000.0
18684,808000.0,709050.0
14370,469000.0,479000.0
5022,630000.0,460000.0
15818,592500.0,490000.0
11255,303000.0,289000.0
1719,230000.0,252000.0
11945,265000.0,270000.0
18783,180000.0,268000.0
18975,680000.0,635500.0
14001,286000.0,426000.0
14420,233000.0,260000.0
7949,265000.0,261000.0
6220,270000.0,273000.0
11842,960000.0,600000.0
127,680000.0,822500.0
1355,300000.0,303700.0
16928,560000.0,664500.0
8121,466000.0,459500.0
16971,883000.0,960000.0
4186,309000.0,379260.0
2290,690000.0,1185000.0
10755,730001.0,599000.0
18912,838300.0,695000.0
11963,750000.0,535000.0
2992,459900.0,540000.0
1338,589000.0,842500.0
18242,535000.0,675000.0
21409,437500.0,505000.0
16772,399000.0,560000.0
4106,560000.0,545000.0
13583,508300.0,600000.0
15241,330600.0,276000.0
17205,810000.0,840000.0
59,425000.0,430000.0
7061,188000.0,215000.0
11074,233703.0,290000.0
3388,359950.0,400000.0
16204,1070000.0,1185000.0
1163,339000.0,359000.0
12407,537250.0,710000.0
410,598780.0,570000.0
1006,370000.0,429000.0
11512,350000.0,311000.0
20736,390000.0,375000.0
6956,152500.0,149000.0
3921,249950.0,265000.0
3633,825000.0,350000.0
16504,323000.0,430000.0
12781,465000.0,645000.0
18839,805000.0,475000.0
13895,379000.0,425000.0
7070,465750.0,499950.0
17814,327000.0,360000.0
15262,241000.0,246000.0
9585,775000.0,1175000.0
19741,699000.0,1262000.0
5112,725000.0,800000.0
1805,380000.0,275000.0
9248,600000.0,720000.0
18051,300000.0,452000.0
10887,1098000.0,1050000.0
7888,460000.0,332000.0
18934,850000.0,853000.0
20524,248000.0,317500.0
20985,549995.0,459990.0
16978,443000.0,385000.0
21406,402000.0,399950.0
8268,275000.0,250000.0
8143,294950.0,249000.0
18584,618000.0,465000.0
12262,775000.0,670000.0
20558,646000.0,685000.0
17673,695000.0,805000.0
20756,313200.0,286950.0
8764,305500.0,249000.0
4463,425000.0,469000.0
13961,735000.0,830000.0
16983,135000.0,146000.0
17593,485000.0,160000.0
3489,230000.0,325000.0
2943,105000.0,196000.0
11518,2195000.0,2795000.0
8829,750000.0,400000.0
10881,914500.0,770000.0
643,180250.0,157000.0
6624,680000.0,535100.0
8336,367300.0,359500.0
6670,315000.0,305000.0
8423,637800.0,674000.0
12845,435000.0,383000.0
14351,625000.0,750000.0
7625,550000.0,600000.0
2012,235000.0,380000.0
10613,300000.0,300000.0
8489,565000.0,442500.0
21231,300000.0,330000.0
18080,517500.0,538000.0
4771,425000.0,437500.0
5512,782500.0,735000.0
3096,1085000.0,765000.0
6896,1835000.0,1488000.0
6613,442000.0,463000.0
8354,245000.0,248000.0
2812,1620000.0,1324050.0
9313,351000.0,371000.0
16352,287000.0,271000.0
17529,485000.0,605000.0
15986,390000.0,323000.0
16764,430000.0,425000.0
11191,750000.0,498000.0
451,494000.0,496500.0
15879,331000.0,301950.0
3958,480000.0,525000.0
9051,575000.0,562000.0
8885,208800.0,350000.0
19079,257000.0,270000.0
14692,1580000.0,2600000.0
2247,225000.0,213550.0
1606,303000.0,248000.0
18765,370000.0,465000.0
3142,425590.0,285000.0
21249,998000.0,1050000.0
221,487600.0,527000.0
11830,425000.0,485500.0
3354,839704.0,799950.0
6933,283000.0,303100.0
5990,545000.0,550000.0
8541,326000.0,435000.0
14272,450500.0,547000.0
8631,225000.0,330000.0
18005,450000.0,417000.0
16387,625000.0,460000.0
13487,347000.0,382000.0
3282,402000.0,426000.0
11771,1100000.0,1400000.0
16922,435000.0,390000.0
14044,351000.0,321500.0
7656,329000.0,458000.0
1768,290000.0,443000.0
1457,1538000.0,1328000.0
20245,809000.0,709950.0
265,270000.0,285000.0
459,225000.0,330000.0
19234,545000.0,513000.0
17728,425000.0,440000.0
13776,460000.0,593777.0
16970,419000.0,413000.0
1027,1525000.0,980000.0
9448,440000.0,450000.0
13683,314950.0,300000.0
12860,469000.0,469950.0
19161,695000.0,625000.0
20093,552000.0,625000.0
6698,674250.0,815000.0
10254,269000.0,324000.0
20144,646000.0,425000.0
1522,580050.0,932800.0
4828,389000.0,175000.0
18848,550000.0,629000.0
3189,810000.0,650000.0
11610,580000.0,478000.0
18878,950000.0,925000.0
11815,417400.0,447000.0
134,285000.0,199000.0
21380,466950.0,553000.0
3710,328000.0,211000.0
9511,920000.0,700000.0
14841,1400000.0,1425000.0
8086,280000.0,270000.0
8028,513000.0,485500.0
5076,775000.0,832600.0
9683,450000.0,499000.0
3821,915000.0,1075000.0
10418,405000.0,495000.0
3494,730000.0,802000.0
6946,2328000.0,2175000.0
18314,2725000.0,3300000.0
1981,245000.0,180000.0
12457,345000.0,315000.0
10316,937500.0,847700.0
14765,495000.0,667500.0
15359,355000.0,360000.0
19185,370000.0,370000.0
11063,249950.0,220000.0
10353,665000.0,455000.0
15914,554000.0,575000.0
11719,329000.0,319950.0
2266,288400.0,250000.0
15237,2400000.0,1950000.0
15764,360000.0,415000.0
9864,293500.0,308950.0
14128,2100000.0,1950000.0
21210,450000.0,320000.0
19306,249950.0,277500.0
8611,835000.0,690000.0
180,675000.0,470000.0
19609,525000.0,538000.0
1493,362000.0,355000.0
4128,390000.0,240000.0
16200,1150000.0,1500000.0
10322,762000.0,810000.0
20935,424950.0,424950.0
16066,252500.0,275000.0
980,430000.0,399000.0
8891,650000.0,750000.0
1535,516000.0,450000.0
1346,375000.0,282000.0
9711,220000.0,435000.0
17788,337500.0,289000.0
8483,495000.0,570000.0
20339,363990.0,324950.0
11082,337500.0,285000.0
12119,367300.0,310000.0
11621,449228.0,622000.0
5047,366750.0,469950.0
1034,489950.0,512031.0
688,300000.0,410000.0
1512,465000.0,425000.0
3922,680000.0,700000.0
7760,310000.0,250000.0
9038,884900.0,1052500.0
3125,405000.0,389000.0
14576,529000.0,405000.0
5770,915000.0,775000.0
17385,292000.0,285000.0
12834,355000.0,329950.0
5928,540000.0,509007.0
6390,230000.0,165000.0
19843,498445.0,460940.0
16176,679950.0,666500.0
18029,249000.0,225000.0
13433,500000.0,530000.0
19523,340000.0,340000.0
11458,800000.0,808250.0
11325,835000.0,950000.0
13838,330000.0,306500.0
655,385000.0,269900.0
9393,430000.0,490000.0
7733,535000.0,440000.0
9684,431200.0,366000.0
11180,599950.0,511000.0
10646,593450.0,497000.0
409,425000.0,339000.0
11827,439950.0,543000.0
3572,206000.0,248000.0
10045,313999.0,285000.0
17106,515000.0,506500.0
2929,289000.0,438000.0
15440,540000.0,458000.0
14340,380000.0,307000.0
9068,335000.0,455000.0
2554,258000.0,231500.0
18657,647500.0,569000.0
14093,335000.0,320000.0
15295,560000.0,500000.0
11297,345000.0,299880.0
7047,395000.0,515000.0
9070,249950.0,545000.0
2405,508300.0,575000.0
17036,491500.0,502000.0
15362,365000.0,395000.0
3352,355000.0,415000.0
21128,1425000.0,799950.0
866,864000.0,860000.0
9786,1325000.0,885000.0
20385,700000.0,620000.0
2145,520000.0,570000.0
13477,490000.0,515000.0
12120,347000.0,324500.0
993,242500.0,270000.0
4193,547000.0,509500.0
7473,248000.0,255000.0
19164,322400.0,400000.0
1166,605500.0,565000.0
2393,687000.0,487000.0
16410,268000.0,350000.0
15631,890000.0,894400.0
16092,610000.0,650000.0
11919,452500.0,432500.0
20210,377500.0,419700.0
15342,445000.0,480000.0
6070,269950.0,325000.0
14362,430000.0,470000.0
8233,649000.0,620000.0
9975,635000.0,652500.0
15377,475000.0,431000.0
20090,849000.0,575000.0
15371,600000.0,1800000.0
19911,449950.0,388000.0
6826,795000.0,715000.0
15864,350000.0,392500.0
17541,347000.0,356000.0
8100,1075000.0,1452000.0
4932,580000.0,568000.0
17344,494000.0,500000.0
19188,250000.0,371000.0
17670,567500.0,600000.0
7341,260000.0,360000.0
1807,415000.0,453250.0
1978,395000.0,430000.0
10392,248500.0,250000.0
18252,487000.0,850000.0
326,825000.0,790000.0
8725,761000.0,659000.0
6259,1920000.0,950000.0
4393,299000.0,402000.0
19645,751000.0,962000.0
19887,523950.0,650000.0
8832,400000.0,345000.0
4007,495000.0,494000.0
13815,1295000.0,754000.0
12818,410000.0,469000.0
9989,502000.0,333760.0
12215,277000.0,259950.0
18338,480000.0,475000.0
16291,270000.0,269900.0
4605,883000.0,898000.0
5186,477500.0,485000.0
18585,278000.0,259000.0
16528,310000.0,399000.0
20936,609500.0,542300.0
15269,218000.0,200000.0
18003,403000.0,267000.0
18299,229500.0,219200.0
7428,270000.0,242000.0
12203,350000.0,385000.0
13864,476000.0,410000.0
695,235000.0,795000.0
10926,415000.0,375000.0
10113,422000.0,325000.0
9542,475000.0,499990.0
322,420000.0,240500.0
11272,539950.0,565000.0
16734,605000.0,547500.0
19382,433000.0,719521.0
14464,670000.0,706000.0
18764,442000.0,600000.0
383,335000.0,403950.0
11103,299000.0,336950.0
18464,1620000.0,1600000.0
11836,240000.0,229000.0
12714,1370000.0,870000.0
15867,710000.0,730000.0
8965,240000.0,250000.0
664,1590000.0,1250000.0
16966,425000.0,360000.0
9000,525000.0,581000.0
10269,415000.0,340500.0
20993,797000.0,855000.0
8192,390000.0,370000.0
19943,500000.0,535000.0
2608,165000.0,250000.0
11509,542500.0,550000.0
13896,123300.0,170000.0
14968,560000.0,490000.0
2904,490000.0,500000.0
2480,470000.0,700000.0
20228,414000.0,408474.0
2174,753000.0,750000.0
3425,895000.0,1234570.0
10455,198000.0,209000.0
11883,315000.0,330000.0
6561,860000.0,545000.0
7889,420000.0,401500.0
17168,350000.0,379000.0
17193,229000.0,160000.0
19762,402000.0,360000.0
2041,427500.0,439900.0
17713,624000.0,642000.0
1084,675000.0,575000.0
10852,329500.0,294000.0
16621,1030000.0,770000.0
7139,397000.0,900000.0
18726,475000.0,575000.0
6148,635000.0,594950.0
12293,367500.0,422500.0
19463,335900.0,329900.0
13458,519000.0,635000.0
19964,1408760.0,1237500.0
9815,955990.0,963990.0
20014,411000.0,462550.0
3062,270000.0,325000.0
3113,437500.0,473000.0
14817,588000.0,440000.0
20663,258800.0,239800.0
11396,575950.0,580000.0
14222,478000.0,517950.0
17491,257500.0,246000.0
9389,389000.0,350000.0
2238,339000.0,245000.0
10547,585000.0,400000.0
2583,200000.0,299000.0
3492,1925000.0,2095000.0
3479,709000.0,635000.0
2645,213500.0,161500.0
16115,732350.0,600000.0
13642,585000.0,505000.0
499,160000.0,280000.0
8637,444950.0,434500.0
18407,248500.0,240000.0
13118,235500.0,248000.0
19606,2225000.0,2641100.0
12694,550000.0,538000.0
4774,475000.0,255000.0
4160,325000.0,470000.0
16188,365000.0,350000.0
2308,183000.0,226740.0
12300,186000.0,190848.0
20271,412950.0,500012.0
7427,404000.0,350000.0
13690,175000.0,168000.0
2638,310000.0,418200.0
10154,570000.0,899000.0
5564,739999.0,835000.0
16465,229000.0,400000.0
2571,577000.0,565000.0
15937,450000.0,449000.0
9936,392500.0,465000.0
4104,344950.0,339999.0
7051,260000.0,295000.0
15737,490000.0,400000.0
3848,230000.0,215000.0
15547,580000.0,613000.0
8810,299500.0,289900.0
11942,300000.0,350500.0
17753,300000.0,227000.0
9299,418000.0,405000.0
20322,401750.0,399000.0
3578,670000.0,470000.0
11921,485000.0,589000.0
7907,515000.0,432100.0
19031,570000.0,535000.0
1624,1500000.0,810000.0
11335,459000.0,470000.0
16119,980000.0,1058000.0
14346,600000.0,610000.0
8523,557500.0,570000.0
5106,760000.0,650000.0
6186,875000.0,810000.0
2003,326000.0,275000.0
19352,190000.0,268000.0
17050,375000.0,525000.0
7755,290000.0,291000.0
17234,437000.0,365000.0
8797,205000.0,205950.0
7649,522500.0,500000.0
5357,349950.0,359950.0
5995,756100.0,750000.0
11828,205000.0,271920.0
12384,319000.0,366400.0
7191,300000.0,416000.0
11504,1200000.0,1300000.0
3429,600000.0,508500.0
4546,299950.0,302500.0
2781,460000.0,385000.0
1703,634000.0,442500.0
9924,219950.0,160000.0
5174,150000.0,195000.0
8956,605000.0,625000.0
16876,425000.0,425000.0
200,336500.0,297000.0
6921,630500.0,690000.0
5921,442000.0,490000.0
4510,424500.0,397500.0
7517,325000.0,505000.0
1202,293500.0,245000.0
17194,522500.0,800000.0
9099,275000.0,299000.0
31,324950.0,280000.0
697,828000.0,480000.0
13497,415000.0,384205.0
2420,691000.0,985000.0
19318,142500.0,234000.0
20062,680000.0,735000.0
631,178500.0,214000.0
8220,264950.0,193000.0
13801,225000.0,240000.0
14250,510000.0,489000.0
16627,462370.0,560000.0
17141,290000.0,400000.0
12532,478000.0,458500.0
635,445000.0,378000.0
2915,425000.0,335000.0
10598,1095000.0,1065000.0
15397,429950.0,370000.0
6181,452000.0,360000.0
10463,535000.0,660000.0
16723,390500.0,325000.0
19199,707500.0,680000.0
20439,356000.0,220000.0
2621,1085000.0,895000.0
3263,166950.0,193000.0
16809,565000.0,626000.0
19872,559500.0,545000.0
2153,359999.0,342500.0
10089,207000.0,235000.0
11603,354000.0,310000.0
21284,1650000.0,1020000.0
13775,1031000.0,772000.0
3468,255000.0,255000.0
15766,1228000.0,1425000.0
15455,625000.0,624000.0
9185,455000.0,425000.0
3458,114975.0,119900.0
19284,912000.0,780000.0
7850,1410000.0,1824100.0
12204,415000.0,535000.0
3616,587100.0,554663.0
18272,525000.0,589000.0
11545,190000.0,198000.0
20330,377500.0,355000.0
3707,345000.0,277284.0
6484,312620.0,280000.0
18152,330000.0,329000.0
17831,337000.0,410000.0
15245,410000.0,450000.0
10919,660000.0,1020000.0
115,547500.0,518500.0
928,374950.0,378000.0
11056,289000.0,256750.0
5975,510000.0,700000.0
18245,750000.0,705000.0
11176,425000.0,436000.0
11206,307000.0,329950.0
21405,443750.0,490000.0
11235,509900.0,477500.0
13548,472000.0,369000.0
14418,1575000.0,1260500.0
14543,313000.0,499000.0
12774,276000.0,380000.0
11092,652600.0,674000.0
19665,319900.0,285000.0
18671,523000.0,540000.0
12244,325000.0,275000.0
1692,385000.0,365000.0
7732,229000.0,182000.0
10263,435000.0,395000.0
9114,230000.0,144000.0
8132,1335000.0,955000.0
10696,315000.0,200000.0
1554,775000.0,789500.0
7411,280000.0,319000.0
9409,330000.0,328000.0
13391,196000.0,172380.0
8426,360000.0,330000.0
11728,415000.0,400000.0
9061,550000.0,570000.0
8138,285000.0,300000.0
5940,530000.0,524950.0
7682,952000.0,978000.0
10915,524000.0,350000.0
1337,476500.0,450000.0
1604,338000.0,245000.0
2112,560000.0,678500.0
14729,471000.0,521000.0
17682,315000.0,299000.0
12659,550000.0,510000.0
13453,405000.0,409950.0
13495,292000.0,310000.0
1433,380000.0,369500.0
12636,365000.0,515000.0
19724,1350000.0,1330000.0
10774,538900.0,540000.0
21092,469995.0,459995.0
17686,219500.0,275000.0
4836,450000.0,369500.0
